Línea,Código Equipo,Equipo,Orden,Desc. Orden,Descripción,Duración,revisado tiempo,revisado presupuesto,revisado repuestos,revisado repuestos programador,Completado,Observaciones,Fecha Programada,aprobacion programador,correo de programador,correo de planeador,imagen_observacion
EQUIPOS PARA  ENVASADO JUGOS HIT,900068,CORONADORA,13348047,INSPECCION SEMANAL CORONADORA,PLATO DISTRIBUIDOR,"0,05",si,si,si,si,si,CUMPLE,"15/5/2024, 13:16:21",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,900068,CORONADORA,13348047,INSPECCION SEMANAL CORONADORA,SINFINES,"0,05",si,si,si,si,si,CUMPLE,"15/5/2024, 13:16:30",si,.,.,CUMPLE
LINEA DE  ENVASADO DE TETRAPAK LINEA 1,51955102,CONTROLADOR,13348145,INSPECCION SEMANAL CONTROLADOR L7,INSPECCIÓN SEMANAL CONTROLADOR,"0,2",si,si,si,si,si,CUMPLE,"20/5/2024, 17:39:17",si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,709924,TANQUE Y BASCULA DE CO2 AGUAS RESIDUALES,13348151,INSPECCION SEMANAL TANQUE-BASCULA DE CO2,INSPECCIÓN SEMANAL TANQUE Y BASCULA DE CO2 AGUAS RESIDUALES,"0,5",si,si,si,si,si,CUMPLE,"16/5/2024, 23:16:11",si,.,.,CUMPLE
EQUIPOS PARA PREPARACION JUGOS HIT,69963304,TINA  TETRAPACK,13348158,INSPECCION SEMANAL TANQUE TETRA L7,INSPECCIÓN SEMANAL TINA  TETRAPACK,"0,5",si,si,si,si,si,CUMPLE,"20/5/2024, 17:09:49",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,90006801,TRANSPORTADOR DE TAPAS,13348132,INSPECCION SEMANAL TRANSPORTADOR TAPAS,INSPECCIÓN SEMANAL TRANSPORTADOR DE TAPAS,"0,5",si,si,si,si,si,CUMPLE,"15/5/2024, 13:19:56",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,90003901,ELEVADOR DE TAPAS,13348147,INSPECCION SEMANAL ELEVADOR DE TAPAS,MOTOR Y CAJA REDUCTORA,"0,0166666667",si,si,si,si,si,CUMPLE,"20/5/2024, 16:39:20",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,90003901,ELEVADOR DE TAPAS,13348147,INSPECCION SEMANAL ELEVADOR DE TAPAS,BANDA ELEVADORA,"0,0166666667",si,si,si,si,si,CUMPLE,"20/5/2024, 16:43:47",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,90003901,ELEVADOR DE TAPAS,13348147,INSPECCION SEMANAL ELEVADOR DE TAPAS,SISTEMA NEUMATICO,"0,0166666667",si,si,si,si,si,CUMPLE,"20/5/2024, 16:39:30",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,90003901,ELEVADOR DE TAPAS,13348147,INSPECCION SEMANAL ELEVADOR DE TAPAS,CARRILERA,"0,0166666667",si,si,si,si,si,CUMPLE,"20/5/2024, 16:39:37",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,90003901,ELEVADOR DE TAPAS,13348147,INSPECCION SEMANAL ELEVADOR DE TAPAS,CHUMASERAS,"0,0166666667",si,si,si,si,si,CUMPLE,"20/5/2024, 16:39:45",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,90003901,ELEVADOR DE TAPAS,13348147,INSPECCION SEMANAL ELEVADOR DE TAPAS,TABLERO DE POTENCIA Y CONTROL,"0,0166666667",si,si,si,si,si,CUMPLE,"20/5/2024, 16:39:51",si,.,.,CUMPLE
LINEA DE ENVASADO TETRA LITRO LINEA 9,710098,TAPONADORA DE ENVASES CAP,13348227,INSPECCION SEMANAL HELICAP L9,REVISAR BOQUILLAS DISPARO DE GOMA,"0,0454545455",si,si,si,si,si,CUMPLE,"17/5/2024, 1:40:08",si,.,.,CUMPLE
LINEA DE ENVASADO TETRA LITRO LINEA 9,710098,TAPONADORA DE ENVASES CAP,13348227,INSPECCION SEMANAL HELICAP L9,REVISAR MANGUERA DE SISTEMA NORDSON,"0,0454545455",si,si,si,si,si,CUMPLE,"17/5/2024, 1:40:14",si,.,.,CUMPLE
LINEA DE ENVASADO TETRA LITRO LINEA 9,710098,TAPONADORA DE ENVASES CAP,13348227,INSPECCION SEMANAL HELICAP L9,REVISAR MANGUERAS DE AIRE,"0,0454545455",si,si,si,si,si,CUMPLE,"17/5/2024, 1:40:23",si,.,.,CUMPLE
LINEA DE ENVASADO TETRA LITRO LINEA 9,710098,TAPONADORA DE ENVASES CAP,13348227,INSPECCION SEMANAL HELICAP L9,ESTADO DE LUBRICACION CENTRAL,"0,0454545455",si,si,si,si,si,CUMPLE,"17/5/2024, 1:40:30",si,.,.,CUMPLE
LINEA DE ENVASADO TETRA LITRO LINEA 9,710098,TAPONADORA DE ENVASES CAP,13348227,INSPECCION SEMANAL HELICAP L9,REVISAR TRAMSPORTADOR DE ENTRADA,"0,0454545455",si,si,si,si,si,CUMPLE,"17/5/2024, 1:40:45",si,.,.,CUMPLE
LINEA DE ENVASADO TETRA LITRO LINEA 9,710098,TAPONADORA DE ENVASES CAP,13348227,INSPECCION SEMANAL HELICAP L9,REVISAR TRANSPORTADOR DE SALIDA,"0,0454545455",si,si,si,si,si,CUMPLE,"17/5/2024, 1:40:52",si,.,.,CUMPLE
LINEA DE ENVASADO TETRA LITRO LINEA 9,710098,TAPONADORA DE ENVASES CAP,13348227,INSPECCION SEMANAL HELICAP L9,REVISAR CADENA DE ESTACIONES,"0,0454545455",si,si,si,si,si,CUMPLE,"17/5/2024, 1:41:03",si,.,.,CUMPLE
LINEA DE ENVASADO TETRA LITRO LINEA 9,710098,TAPONADORA DE ENVASES CAP,13348227,INSPECCION SEMANAL HELICAP L9,REVISAR TOLVA DE TAPAS HELICAP 27,"0,0454545455",si,si,si,si,si,CUMPLE,"17/5/2024, 1:41:14",si,.,.,CUMPLE
LINEA DE ENVASADO TETRA LITRO LINEA 9,710098,TAPONADORA DE ENVASES CAP,13348227,INSPECCION SEMANAL HELICAP L9,ESTADO DE CORREAS DENTADAS,"0,0454545455",si,si,si,si,si,CUMPLE,"17/5/2024, 1:41:24",si,.,.,CUMPLE
LINEA DE ENVASADO TETRA LITRO LINEA 9,710098,TAPONADORA DE ENVASES CAP,13348227,INSPECCION SEMANAL HELICAP L9,REVISAR TRANSPORTADOR DE TAPAS,"0,0454545455",si,si,si,si,si,CUMPLE,"17/5/2024, 1:41:33",si,.,.,CUMPLE
LINEA DE ENVASADO TETRA LITRO LINEA 9,710098,TAPONADORA DE ENVASES CAP,13348227,INSPECCION SEMANAL HELICAP L9,INSPECCION SISTEMA DE TRANSPORTE,"0,0454545455",si,si,si,si,si,CUMPLE,"17/5/2024, 1:41:45",si,.,.,CUMPLE
LINEA DE ENVASADO TETRA LITRO LINEA 9,829907,ACUMULADOR HELIX  ,13348185,INSPECCION SEMANAL ACUMULADOR HELIX,INSPECCION SISTEMA DE TRANSPORTE,"0,01",si,si,si,si,si,CUMPLE,"17/5/2024, 14:43:52",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,90003901,ELEVADOR DE TAPAS,13348146,INSPECCION SEMANAL ELEVADOR DE TAPAS,MOTOR Y CAJA REDUCTORA,"0,0166666667",si,si,si,si,si,CUMPLE,"20/5/2024, 16:40:00",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,90003901,ELEVADOR DE TAPAS,13348146,INSPECCION SEMANAL ELEVADOR DE TAPAS,BANDA ELEVADORA,"0,0166666667",si,si,si,si,si,CUMPLE,"20/5/2024, 16:40:07",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,90003901,ELEVADOR DE TAPAS,13348146,INSPECCION SEMANAL ELEVADOR DE TAPAS,SISTEMA NEUMATICO,"0,0166666667",si,si,si,si,si,CUMPLE,"20/5/2024, 16:40:13",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,90003901,ELEVADOR DE TAPAS,13348146,INSPECCION SEMANAL ELEVADOR DE TAPAS,CARRILERA,"0,0166666667",si,si,si,si,si,CUMPLE,"20/5/2024, 16:40:19",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,90003901,ELEVADOR DE TAPAS,13348146,INSPECCION SEMANAL ELEVADOR DE TAPAS,CHUMASERAS,"0,0166666667",si,si,si,si,si,CUMPLE,"20/5/2024, 16:40:25",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,90003901,ELEVADOR DE TAPAS,13348146,INSPECCION SEMANAL ELEVADOR DE TAPAS,TABLERO DE POTENCIA Y CONTROL,"0,0166666667",si,si,si,si,si,CUMPLE,"20/5/2024, 16:40:35",si,.,.,CUMPLE
LINEA DE ENVASADO TETRA LITRO LINEA 9,829908,CONTROLADOR L9,13348199,INSPECCION SEMANAL CONTROLADOR L9,ESTADO DE PANTALLA,"0,2",si,si,si,si,si,CUMPLE,"17/5/2024, 14:44:13",si,.,.,CUMPLE
LINEA DE ENVASADO TETRA LITRO LINEA 9,829899,LUBRICACION DE TRANSPORTADORES,13348220,INSPECCION SEMANAL SIST. LUBRICACION L9,0,"0,05",si,si,si,si,si,CUMPLE,"17/5/2024, 14:44:28",si,.,.,CUMPLE
EQUIPOS PARA PREPARACION JUGOS HIT,820217,MODULO CIP TETRA PAK ,13348192,INSPECCION SEMANAL ALCIP 1 MODULO TETRA,REVISAR BOMBA ,"0,0333333333",si,si,si,si,si,CUMPLE,"16/5/2024, 11:49:12",si,.,.,CUMPLE
EQUIPOS PARA PREPARACION JUGOS HIT,820217,MODULO CIP TETRA PAK ,13348192,INSPECCION SEMANAL ALCIP 1 MODULO TETRA,REVISAR CENTRIFUGA CONTROL FRECUENCIA,"0,0333333333",si,si,si,si,si,CUMPLE,"16/5/2024, 11:49:32",si,.,.,CUMPLE
EQUIPOS PARA PREPARACION JUGOS HIT,820217,MODULO CIP TETRA PAK ,13348192,INSPECCION SEMANAL ALCIP 1 MODULO TETRA,REVISAR TRANSMISOR DE FLUJO,"0,0333333333",si,si,si,si,si,CUMPLE,"16/5/2024, 11:50:52",si,.,.,CUMPLE
EQUIPOS PARA PREPARACION JUGOS HIT,820217,MODULO CIP TETRA PAK ,13348192,INSPECCION SEMANAL ALCIP 1 MODULO TETRA,REVISAR TANQUE DE CIRCULACION,"0,0333333333",si,si,si,si,si,CUMPLE,"16/5/2024, 11:51:04",si,.,.,CUMPLE
EQUIPOS PARA PREPARACION JUGOS HIT,659668,TANQUE PREPARACIÓN LITRO 1,13348232,INSPECCION SEMANAL TANQUE 1TETRA LITRO,ESTADO ESTRUCTURA,"0,125",si,si,si,si,si,CUMPLE,"16/5/2024, 21:06:02",si,.,.,CUMPLE
EQUIPOS PARA PREPARACION JUGOS HIT,659671,TANQUE PREPARACIÓN LITRO 2,13348234,INSPECCION SEMANAL TANQUE TETRA PAK L9,REVISION FUGAS,"0,125",si,si,si,si,si,CUMPLE,"16/5/2024, 21:06:25",si,.,.,CUMPLE
EQUIPOS PARA PREPARACION JUGOS HIT,659671,TANQUE PREPARACIÓN LITRO 2,13348234,INSPECCION SEMANAL TANQUE TETRA PAK L9,ESTADO ESTRUCTURA,"0,125",si,si,si,si,si,CUMPLE,"16/5/2024, 21:06:31",si,.,.,CUMPLE
EQUIPOS PARA PREPARACION JUGOS HIT,659667,TANQUE CIP SODA,13348216,INSPECCION SEMANAL TAQNUE CIP SODA,REVISION FUGAS,"0,05",si,si,si,si,si,CUMPLE,"18/5/2024, 4:23:33",si,.,.,CUMPLE
EQUIPOS PARA PREPARACION JUGOS HIT,659667,TANQUE CIP SODA,13348216,INSPECCION SEMANAL TAQNUE CIP SODA,ESTADO ESTRUCTURA,"0,05",si,si,si,si,si,CUMPLE,"18/5/2024, 4:23:49",si,.,.,CUMPLE
EQUIPOS PARA PREPARACION JUGOS HIT,659670, TANQUE CIP ACIDO,13348218,INSPECCION SEMANAL TANQUE CIP ACIDO,REVISION FUGAS,"0,05",si,si,si,si,si,CUMPLE,"18/5/2024, 4:24:08",si,.,.,CUMPLE
EQUIPOS PARA PREPARACION JUGOS HIT,659670, TANQUE CIP ACIDO,13348218,INSPECCION SEMANAL TANQUE CIP ACIDO,ESTADO ESTRUCTURA,"0,05",si,si,si,si,si,CUMPLE,"18/5/2024, 4:24:27",si,.,.,CUMPLE
EQUIPOS PARA PREPARACION JUGOS HIT,659672,SKID CALENTAMIENTO  INGREDIENTES,13348229,INSPECCION SEMANAL SKID CALENTA INGREDIE,REVISAR  FUGAS,"0,1",si,si,si,si,si,CUMPLE,"17/5/2024, 10:23:18",si,.,.,CUMPLE
EQUIPOS PARA PREPARACION JUGOS HIT,659672,SKID CALENTAMIENTO  INGREDIENTES,13348229,INSPECCION SEMANAL SKID CALENTA INGREDIE,REVISAR VALVULAS,"0,1",si,si,si,si,si,CUMPLE,"17/5/2024, 10:23:48",si,.,.,CUMPLE
EQUIPOS PARA PREPARACION JUGOS HIT,659669,SKID CALENTAMIENTO JARABE SIMPLE,13348212,INSPECCION SEMANAL SKID CALENTA JARABE S,REVISAR  FUGAS,"0,1",si,si,si,si,si,CUMPLE,"17/5/2024, 10:24:08",si,.,.,CUMPLE
EQUIPOS PARA PREPARACION JUGOS HIT,659669,SKID CALENTAMIENTO JARABE SIMPLE,13348212,INSPECCION SEMANAL SKID CALENTA JARABE S,REVISAR VALVULAS,"0,1",si,si,si,si,si,CUMPLE,"17/5/2024, 10:24:20",si,.,.,CUMPLE
LINEA DE ENVASADO TETRA LITRO LINEA 9,710327,ENCARTONADORA,13348183,INSPECCION SEMANAL ENCARTONADORA,0,"0,1",si,si,si,si,si,CUMPLE,"17/5/2024, 1:44:57",si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,669464,TORRE DE ENFRIAMENTO PASTEURIZADOR,13348266,INSPECCION SEMANAL TORRES,0,"0,2",si,si,si,si,si,CUMPLE,"16/5/2024, 23:17:11",si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,709767,BOMBA AGUA TORRE PASTEURIZADOR #1,13348237,INSPECCION SEMANAL BOMBA AGUA TORRE 1,0,"0,1",si,si,si,si,si,CUMPLE,"16/5/2024, 23:17:31",si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,709769,BOMBA AGUA TORRE PASTEURIZADOR #2,13348240,INSPECCION SEMANAL BOMBA AGUA PASTER 2,0,"0,1",si,si,si,si,si,CUMPLE,"16/5/2024, 23:18:01",si,.,.,CUMPLE
EQUIPOS PARA PREPARACION JUGOS HIT,829077,MIXER JARABE SIMPLE,13348194,INSPECCION SEMANAL MIXER JARABE SIMPLE,0,"0,2",si,si,si,si,si,CUMPLE,"16/5/2024, 11:53:18",si,.,.,CUMPLE
EQUIPOS PARA PREPARACION JUGOS HIT,829078,MIXER INGREDIENTES,13348197,INSPECCION SEMANAL MIXER SISTEMA B,0,"0,2",si,si,si,si,si,CUMPLE,"16/5/2024, 11:55:04",si,.,.,CUMPLE
EQUIPOS PARA PREPARACION JUGOS HIT,709766,TRASIEGO DE PULPA ASEPTICA ,13348214,INSPECCION SEMANAL TRASIEGO PULPA ASEPTI,REVISION SENSORES,"0,1",si,si,si,si,si,CUMPLE,"17/5/2024, 11:19:21",si,.,.,CUMPLE
EQUIPOS PARA PREPARACION JUGOS HIT,709766,TRASIEGO DE PULPA ASEPTICA ,13348214,INSPECCION SEMANAL TRASIEGO PULPA ASEPTI,REVISION  BOMBA,"0,1",si,si,si,si,si,CUMPLE,"17/5/2024, 11:19:32",si,.,.,CUMPLE
EQUIPOS PARA PREPARACION JUGOS HIT,709778,BOMBA ENVIO PRODUCTO LINEA LITRO,13348254,INSPECCION SEM. BOMBA ENVIO PROD. LINEA9,0,"0,1",si,si,si,si,si,CUMPLE,"17/5/2024, 11:31:04",si,.,.,CUMPLE
EQUIPOS PARA PREPARACION JUGOS HIT,709779,BOMBA RETORNO CIP TANQUES PREP. LITRO,13348256,INSPECCION SEM. BOMBA RETORNO CIP TANQUE,0,"0,1",si,si,si,si,si,CUMPLE,"17/5/2024, 11:31:09",si,.,.,CUMPLE
EQUIPOS PARA PREPARACION JUGOS HIT,709766,TRASIEGO DE PULPA ASEPTICA ,13348214,INSPECCION SEMANAL TRASIEGO PULPA ASEPTI,ESTADO PANTALLA,"0,1",si,si,si,si,si,CUMPLE,"17/5/2024, 11:30:42",si,.,.,CUMPLE
EQUIPOS PARA PREPARACION JUGOS HIT,709766,TRASIEGO DE PULPA ASEPTICA ,13348214,INSPECCION SEMANAL TRASIEGO PULPA ASEPTI,FUNCIONAMIENTO PITILLO,"0,1",si,si,si,si,si,CUMPLE,"17/5/2024, 11:30:56",si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,659629,TANQUES DE COMBUSTIBLE,13354542,INSPECCION SEMANAL TANQUE COMBUSTIBLE,MOTOR Y BOMBA DE CALDERA POWER,"0,0833333333",si,si,si,si,si,CUMPLE,"16/5/2024, 22:57:43",si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,659629,TANQUES DE COMBUSTIBLE,13354542,INSPECCION SEMANAL TANQUE COMBUSTIBLE,MOTOR Y BOMBA DE CALDERA CLEVER,"0,0833333333",si,si,si,si,si,CUMPLE,"16/5/2024, 22:58:03",si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,659629,TANQUES DE COMBUSTIBLE,13354542,INSPECCION SEMANAL TANQUE COMBUSTIBLE,ESTADO DEL TANQUE ACPM,"0,0833333333",si,si,si,si,si,CUMPLE,"16/5/2024, 22:58:31",si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,659629,TANQUES DE COMBUSTIBLE,13354542,INSPECCION SEMANAL TANQUE COMBUSTIBLE,VALVULAS DE SALIDA DEL TANQUE,"0,0833333333",si,si,si,si,si,CUMPLE,"16/5/2024, 22:59:22",si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,659629,TANQUES DE COMBUSTIBLE,13354542,INSPECCION SEMANAL TANQUE COMBUSTIBLE,VALVULAS DE BOMBAS DE CALDERAS,"0,0833333333",si,si,si,si,si,CUMPLE,"16/5/2024, 22:58:47",si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,659629,TANQUES DE COMBUSTIBLE,13354542,INSPECCION SEMANAL TANQUE COMBUSTIBLE,TABLER0 DE PONTECIA Y CONTROL,"0,0833333333",si,si,si,si,si,CUMPLE,"16/5/2024, 22:59:41",si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,709721,TANQUE DE SODA CAUSTICA,13354577,INSPECCION SEMANAL TANQUE SODA,MOTOR Y BOMBA CARGA Y DESCARGA DEL DIQUE,"0,0333333333",si,si,si,si,si,CUMPLE,"16/5/2024, 23:10:04",si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,709721,TANQUE DE SODA CAUSTICA,13354577,INSPECCION SEMANAL TANQUE SODA,TUBERIAS DE ENTRADA DE SODA,"0,0333333333",si,si,si,si,si,CUMPLE,"16/5/2024, 23:10:37",si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,709721,TANQUE DE SODA CAUSTICA,13354577,INSPECCION SEMANAL TANQUE SODA,ACOPLE DE MANGUERA DE ENTRADA DE SODA,"0,0333333333",si,si,si,si,si,CUMPLE,"16/5/2024, 23:11:05",si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,709721,TANQUE DE SODA CAUSTICA,13354577,INSPECCION SEMANAL TANQUE SODA,VALVULAS DE ZONA DE DIQUE,"0,0333333333",si,si,si,si,si,CUMPLE,"16/5/2024, 23:11:35",si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,709721,TANQUE DE SODA CAUSTICA,13354577,INSPECCION SEMANAL TANQUE SODA,ESTADO DE TANQUE ALMACENAMIENTO,"0,0333333333",si,si,si,si,si,CUMPLE,"16/5/2024, 23:11:59",si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,709721,TANQUE DE SODA CAUSTICA,13354577,INSPECCION SEMANAL TANQUE SODA,TABLERO DE POTENCIA Y CONTROL,"0,0333333333",si,si,si,si,si,CUMPLE,"16/5/2024, 23:12:17",si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,709924,TANQUE Y BASCULA DE CO2 AGUAS RESIDUALES,13354584,INSPECCION SEMANAL TANQUE-BASCULA DE CO2,INSPECCIÓN SEMANAL TANQUE Y BASCULA DE CO2 AGUAS RESIDUALES,"0,5",si,si,si,si,si,CUMPLE,"16/5/2024, 23:16:41",si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,659397,CALDERA,13354543,INSPECCION SEMANAL CALDERA CLEAVER,SISTEMA DE GAS PROPANO,"0,0625",si,si,si,si,si,CUMPLE,"16/5/2024, 22:47:57",si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,659397,CALDERA,13354543,INSPECCION SEMANAL CALDERA CLEAVER,BOMBAS Y TUBERÍAS DE AGUA,"0,0625",si,si,si,si,si,CUMPLE,"16/5/2024, 22:48:11",si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,659397,CALDERA,13354543,INSPECCION SEMANAL CALDERA CLEAVER,TANQUES Y BOMBAS DE COMBUSTIBLE,"0,0625",si,si,si,si,si,CUMPLE,"16/5/2024, 22:48:26",si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,659397,CALDERA,13354543,INSPECCION SEMANAL CALDERA CLEAVER,TABLEROS DE POTECIA Y CONTROL,"0,0625",si,si,si,si,si,CUMPLE,"16/5/2024, 22:48:51",si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,659397,CALDERA,13354543,INSPECCION SEMANAL CALDERA CLEAVER,EMISIONES CHIMENEAS,"0,0625",si,si,si,si,si,CUMPLE,"16/5/2024, 22:49:09",si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,659397,CALDERA,13354543,INSPECCION SEMANAL CALDERA CLEAVER,MANHOLES Y HANDHOLES,"0,0625",si,si,si,si,si,CUMPLE,"16/5/2024, 22:49:22",si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,659397,CALDERA,13354543,INSPECCION SEMANAL CALDERA CLEAVER,SISTEMA DE MODULACIÓN,"0,0625",si,si,si,si,si,CUMPLE,"16/5/2024, 22:49:36",si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,659397,CALDERA,13354543,INSPECCION SEMANAL CALDERA CLEAVER,TANQUE DE CONDENSADO,"0,0625",si,si,si,si,si,CUMPLE,"16/5/2024, 22:49:56",si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,659397,CALDERA,13260290,INSPECCION SEMANAL CALDERA CLEAVER,SISTEMA DE GAS PROPANO,"0,0625",si,si,si,si,si,CUMPLE,"16/5/2024, 22:53:44",si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,659397,CALDERA,13260290,INSPECCION SEMANAL CALDERA CLEAVER,BOMBAS Y TUBERÍAS DE AGUA,"0,0625",si,si,si,si,si,CUMPLE,"16/5/2024, 22:53:53",si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,659397,CALDERA,13260290,INSPECCION SEMANAL CALDERA CLEAVER,TANQUES Y BOMBAS DE COMBUSTIBLE,"0,0625",si,si,si,si,si,CUMPLE,"16/5/2024, 22:54:04",si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,659397,CALDERA,13260290,INSPECCION SEMANAL CALDERA CLEAVER,TABLEROS DE POTECIA Y CONTROL,"0,0625",si,si,si,si,si,CUMPLE,"16/5/2024, 22:54:16",si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,659397,CALDERA,13260290,INSPECCION SEMANAL CALDERA CLEAVER,EMISIONES CHIMENEAS,"0,0625",si,si,si,si,si,CUMPLE,"16/5/2024, 22:54:26",si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,659397,CALDERA,13260290,INSPECCION SEMANAL CALDERA CLEAVER,MANHOLES Y HANDHOLES,"0,0625",si,si,si,si,si,CUMPLE,"16/5/2024, 22:54:37",si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,659397,CALDERA,13260290,INSPECCION SEMANAL CALDERA CLEAVER,SISTEMA DE MODULACIÓN,"0,0625",si,si,si,si,si,CUMPLE,"16/5/2024, 22:55:05",si,.,.,CUMPLE
EQUIPOS PARA SERVICIOS INDUSTRIALES,659397,CALDERA,13260290,INSPECCION SEMANAL CALDERA CLEAVER,TANQUE DE CONDENSADO,"0,0625",si,si,si,si,si,CUMPLE,"16/5/2024, 22:54:52",si,.,.,CUMPLE
LINEA PARA ENVASADO BOTELLAS 500 Y 1500,710140,LLENADORA KRONES,13350486,P.INSPECCIÓN SEMANAL EQUIPO 710140,sin especificar,"0,3",si,si,si,si,si,CUMPLE,"9/5/2024, 17:26:54",si,.,.,CUMPLE
LINEA PARA ENVASADO BOTELLAS 500 Y 1500,710139,RINSER,13350507,P.INSPECCIÓN SEMANAL EQUIPO 710139,sin especificar,"0,3",si,si,si,si,si,CUMPLE,"9/5/2024, 17:29:28",si,.,.,CUMPLE
LINEA PARA ENVASADO BOTELLAS 500 Y 1500,710146,TRANSPORTADOR NEUMATICO,13350509,P.INSPECCIÓN SEMANAL EQUIPO 710146,sin especificar,"0,3",si,si,si,si,si,CUMPLE,"9/5/2024, 17:33:19",si,.,.,CUMPLE
LINEA PARA ENVASADO BOTELLAS 500 Y 1500,71003503,GENERADOR DE OXIGENO,13350543,P.INSPECCIÓN SEMANAL EQUIPO 71003503,sin especificar,"0,3",si,si,si,si,si,CUMPLE,"9/5/2024, 17:30:21",si,.,.,CUMPLE
EQUIPOS PARA  ENVASADO JUGOS HIT,900080,LLENADORA,13341283,INSPECCION SEMANAL LLENADORA DE JUGOS,ESTADO Y FUNCIONAMIENTO DE COMPONENTES ELECTRICOS,"0,0666666667",si,si,si,si,si,CUMPLE,"10/5/2024, 21:46:08",si,.,.,CUMPLE
"LINEA DE ENVASADO 1.25 l, 1,5 l  Y  2 l",518625,LLENADORA REPOTENCIADA - CEDI CALLE 80,13347891,INSPECCIÓN SEMANAL LLENADORA,FUGAS DE AIRE/ ACEITE,"0,3333333333",si,si,si,si,si,CUMPLE,"8/5/2024, 11:18:04",si,.,.,CUMPLE
"LINEA DE ENVASADO 1.25 l, 1,5 l  Y  2 l",518625,LLENADORA REPOTENCIADA - CEDI CALLE 80,13347891,INSPECCIÓN SEMANAL LLENADORA,ESTADO Y FUNCIONAMIENTO DE COMPONENTES ELECTRICOS,"0,3333333333",si,si,si,si,si,CUMPLE,"8/5/2024, 11:18:24",si,.,.,CUMPLE
LINEA DE ENVASADO LATA,628875,COMPRESOR DE REFRIGERACION No. 1,13347678,INSPECCION SEMANAL COMPRESOR 1 LINEA 3,FUGAS DE AGUA/ ACEITE/ AMONIACO,"0,1666666667",si,si,si,si,si,CUMPLE,"7/5/2024, 16:42:20",si,.,.,CUMPLE
